"id","avg_rating","num_ratings","title","genres","year"
120623,7.8,55,"A Bug's Life (1998)","Animation|Adventure|Comedy|Family|Fantasy",1998
120701,3.75,4,"Holy Man (1998)","Comedy|Drama",1998
130018,7.0,19,"I Still Know What You Did Last Summer (1998)","Horror|Mystery",1998
158030,7.0,1,"La niña de tus ojos (1998)","Comedy|Drama",1998
119517,8.0,1,"Your Friends &amp; Neighbors (1998)","Comedy|Drama|Romance",1998
127536,7.84,38,"Elizabeth (1998)","Biography|Drama|History",1998
119734,6.0,3,"Music from Another Room (1998)","Comedy|Drama|Romance",1998
118798,6.5,4,"Bulworth (1998)","Comedy|Drama|Romance",1998
120868,8.0,3,"Torrente, el brazo tonto de la ley (1998)","Comedy|Crime",1998
120772,6.75,4,"The Object of My Affection (1998)","Comedy|Drama|Romance",1998
150662,8.75,8,"Fucking Åmål (1998)","Comedy|Drama|Romance",1998
120598,10.0,1,"Barney's Great Adventure (1998)","Adventure|Comedy|Drama|Family|Fantasy",1998
151572,8.0,1,"El milagro de P. Tinto (1998)","Comedy",1998
120746,7.24,33,"The Mask of Zorro (1998)","Action|Adventure|Comedy|Romance|Thriller|Western",1998
119512,8.0,1,"Left Luggage (1998)","Drama",1998
120157,6.09,11,"Soldier (1998)","Action|Drama|Sci-Fi",1998
156849,7.5,2,"Pro urodov i lyudey (1998)","Comedy|Drama|History",1998
120586,8.75,448,"American History X (1998)","Drama",1998
120768,8.03,76,"The Negotiator (1998)","Action|Crime|Drama|Mystery|Thriller",1998
140888,8.18,11,"Central do Brasil (1998)","Drama",1998
120783,7.42,33,"The Parent Trap (1998)","Adventure|Comedy|Drama|Family|Romance",1998
119223,7.46,24,"Great Expectations (1998)","Drama|Romance",1998
120693,6.83,6,"Half Baked (1998)","Comedy|Crime",1998
120696,6.0,7,"Hard Rain (1998)","Action|Crime|Drama|Thriller",1998
154506,7.81,81,"Following (1998)","Crime|Mystery|Thriller",1998
145734,8.0,3,"Playing by Heart (1998)","Comedy|Drama|Romance",1998
182236,7.0,1,"La hora de los valientes (1998)","Drama|Romance|War",1998
164917,7.0,1,"Spriggan (1998)","Animation|Action|Adventure|Sci-Fi|Thriller",1998
120812,7.66,50,"Rush Hour (1998)","Action|Comedy|Crime|Thriller",1998
169164,7.0,1,"Radiofreccia (1998)","Drama",1998
139465,6.0,1,"The Minion (1998)","Action|Fantasy|Horror",1998
407924,7.0,1,"Kidô senkan Nadeshiko: Prince of Darkness (1998)","Animation|Action|Sci-Fi",1998
144589,8.0,1,"Sada: Gesaku · Abe Sada no shôgai (1998)","Biography|Drama",1998
118744,6.12,8,"Hush (1998)","Drama|Thriller",1998
130827,7.68,71,"Lola rennt (1998)","Crime|Drama|Thriller",1998
164861,1.0,1,"SPF 2000 (1998)","Short",1998
120510,5.0,2,"Wide Awake (1998)","Comedy|Drama|Family",1998
120882,6.0,1,"Les couloirs du temps: Les visiteurs II (1998)","Comedy|Fantasy",1998
119196,4.5,2,"The Gingerbread Man (1998)","Crime|Mystery|Thriller",1998
140627,7.0,2,"Tomorrow Night (1998)","Comedy",1998
126810,5.0,1,"Bedrooms and Hallways (1998)","Comedy|Romance",1998
120780,7.15,34,"Out of Sight (1998)","Crime|Drama|Romance|Thriller",1998
167049,6.5,2,"Billboard Dad (1998)","Comedy|Family|Romance",1998
156901,7.8,5,"Sib (1998)","Drama",1998
131857,7.1,20,"BASEketball (1998)","Comedy|Sport",1998
128445,7.84,97,"Rushmore (1998)","Comedy|Drama",1998
188913,8.0,1,"More (1998)","Sci-Fi|Short|Animation",1998
119522,6.0,1,"Letters from a Killer (1998)","Crime|Drama|Mystery|Thriller",1998
2227830,7.5,2,"Cats (1998)","Musical",1998
146054,9.0,1,"La primera noche (1998)","Drama",1998
120731,8.99,90,"La leggenda del pianista sull'oceano (1998)","Drama|Music|Romance",1998
162931,1.0,1,"Dirty Baby Does Fire Island (1998)","Animation|Short",1998
189764,8.0,1,"Mosura 3: Kingu Gidora raishu (1998)","Adventure|Fantasy|Sci-Fi",1998
120894,7.0,1,"The Wisdom of Crocodiles (1998)","Crime|Mystery|Romance|Thriller",1998
120591,7.38,99,"Armageddon (1998)","Action|Adventure|Sci-Fi|Thriller",1998
120800,4.5,2,"Quest for Camelot (1998)","Animation|Adventure|Comedy|Drama|Family|Fantasy|Musical",1998
124718,7.74,27,"He Got Game (1998)","Drama|Sport",1998
127723,7.21,19,"Can't Hardly Wait (1998)","Comedy|Romance",1998
147612,7.88,26,"Happiness (1998)","Comedy|Drama",1998
138487,3.0,2,"Head On (1998)","Drama|Romance",1998
119521,1.0,1,"A Letter from Death Row (1998)","Crime|Drama|Mystery",1998
147004,6.89,9,"Little Voice (1998)","Comedy|Drama|Music|Romance",1998
166169,8.0,3,"Divorce Iranian Style (1998)","Documentary",1998
129290,7.82,51,"Patch Adams (1998)","Biography|Comedy|Drama|Romance",1998
120744,7.08,37,"The Man in the Iron Mask (1998)","Action|Adventure|Drama",1998
129908,4.0,1,"Ernest in the Army (1998)","Family|Comedy",1998
4641828,10.0,1,"Todd McFarlane's Spawn 2 (1998)","Animation|Action|Horror",1998
120741,7.0,2,"Jane Austen's Mafia! (1998)","Comedy|Crime",1998
146271,5.5,2,"Shigatsu monogatari (1998)","Drama|Romance",1998
389340,9.0,1,"Sa'eedi fil gamaa el amrekeia (1998)","Comedy",1998
322132,7.0,1,"Edhak el soura tetlaa helwa (1998)","Comedy|Drama|Romance",1998
119336,7.67,3,"Hurlyburly (1998)","Comedy|Drama",1998
150915,8.12,8,"Hilary and Jackie (1998)","Biography|Drama|Music",1998
156701,9.0,1,"Khrustalyov, mashinu! (1998)","Comedy|Drama",1998
120678,6.0,1,"Free Money (1998)","Comedy|Crime",1998
150230,9.0,1,"The Cruise (1998)","Documentary",1998
161492,6.5,2,"The Dentist 2 (1998)","Horror|Thriller",1998
130370,4.5,2,"Best of the Best: Without Warning (1998)","Action|Adventure|Thriller",1998
162973,6.33,3,"Get Real (1998)","Comedy|Drama|Romance",1998
168496,4.0,1,"Mei shao nian zhi lian (1998)","Drama|Romance",1998
120008,6.17,6,"The Replacement Killers (1998)","Action|Crime|Thriller",1998
119577,5.33,3,"Love Is the Devil: Study for a Portrait of Francis Bacon (1998)","Biography|Drama|Romance",1998
120873,7.37,27,"U.S. Marshals (1998)","Action|Crime|Thriller",1998
120661,7.5,2,"Everest (1998)","Documentary|Short",1998
126423,2.0,1,"Pete's Meteor (1998)","Crime|Drama",1998
120632,7.16,32,"City of Angels (1998)","Drama|Fantasy|Romance",1998
138414,5.75,4,"Edge of Seventeen (1998)","Comedy|Drama|Romance",1998
118661,4.67,3,"The Avengers (1998)","Action|Adventure|Sci-Fi|Thriller",1998
127722,7.5,2,"Another Day in Paradise (1998)","Crime|Drama|Thriller",1998
157183,8.0,1,"West Beyrouth (1998)","Comedy|Drama|Romance|War",1998
120148,6.76,34,"Sliding Doors (1998)","Comedy|Drama|Fantasy|Romance",1998
119910,10.0,1,"Polish Wedding (1998)","Comedy|Drama|Romance",1998
945355,5.0,1,"Kidô senshi Gandamu: Dai 08 MS shôtai - Mirâzu ripôto (1998)","Animation|Action|Sci-Fi",1998
124198,7.2,5,"Very Bad Things (1998)","Comedy|Crime|Thriller",1998
120714,8.0,1,"The Interview (1998)","Thriller|Crime|Drama",1998
157016,7.91,22,"Seul contre tous (1998)","Crime|Drama|Thriller",1998
120484,6.87,30,"The Waterboy (1998)","Comedy|Sport",1998
128853,7.4,67,"You've Got Mail (1998)","Comedy|Drama|Romance",1998
166396,7.67,6,"Waking Ned (1998)","Comedy",1998
210740,5.0,1,"I Zombie: The Chronicles of Pain (1998)","Drama|Horror",1998
139951,7.0,1,"Così ridevano (1998)","Drama",1998
144266,7.0,1,"Kelly Loves Tony (1998)","Documentary",1998
144801,10.0,1,"The Brandon Teena Story (1998)","Documentary|Biography",1998
3178292,10.0,2,"A: Film by Upendra (1998)","Drama",1998
119643,7.58,88,"Meet Joe Black (1998)","Drama|Fantasy|Romance",1998
156248,7.0,1,"Un 32 août sur terre (1998)","Drama|Romance",1998
157124,8.0,1,"Tueur à gages (1998)","Action|Crime|Thriller|Drama",1998
120685,5.65,48,"Godzilla (1998)","Action|Sci-Fi|Thriller",1998
154420,8.36,36,"Festen (1998)","Drama",1998
138097,7.75,76,"Shakespeare in Love (1998)","Comedy|Drama|History|Romance",1998
152930,7.56,9,"Taxi (1998)","Action|Comedy|Crime",1998
129023,6.0,1,"Dark Harbor (1998)","Thriller|Drama",1998
119934,6.5,2,"Without Limits (1998)","Biography|Drama|Sport",1998
119670,8.5,2,"The Mighty (1998)","Comedy|Drama",1998
120902,7.74,27,"The X Files (1998)","Drama|Mystery|Sci-Fi|Thriller",1998
120749,6.91,23,"Mercury Rising (1998)","Action|Crime|Drama|Thriller",1998
120776,8.0,2,"One True Thing (1998)","Drama",1998
142181,8.0,1,"Chûgoku no chôjin (1998)","Adventure|Comedy|Drama|Fantasy",1998
118766,8.0,1,"Southie (1998)","Drama",1998
124901,7.25,8,"Thursday (1998)","Action|Comedy|Crime|Drama|Mystery|Thriller",1998
169145,9.0,1,"Bure baruta (1998)","Drama",1998
120789,7.82,50,"Pleasantville (1998)","Comedy|Drama|Fantasy",1998
120787,6.59,22,"A Perfect Murder (1998)","Crime|Drama|Thriller",1998
149723,10.0,1,"L'assedio (1998)","Drama|Romance",1998
118892,8.12,8,"Dangerous Beauty (1998)","Biography|Drama|Romance",1998
120321,7.5,4,"Smoke Signals (1998)","Comedy|Drama",1998
158446,10.0,3,"2 secondes (1998)","Comedy|Drama|Romance",1998
120603,4.0,2,"Beloved (1998)","Drama|History|Horror",1998
497915,10.0,1,"Gunda (1998)","Action|Comedy|Crime",1998
119594,6.67,3,"Twilight (1998)","Crime|Drama|Mystery|Thriller",1998
120684,7.42,12,"Gods and Monsters (1998)","Biography|Drama",1998
118929,7.35,65,"Dark City (1998)","Mystery|Sci-Fi|Thriller",1998
119313,6.71,7,"Hope Floats (1998)","Drama|Romance",1998
120642,8.0,1,"A Cool, Dry Place (1998)","Drama",1998
122573,8.0,1,"Sista kontraktet (1998)","Crime|Thriller",1998
119778,9.5,2,"Next Stop Wonderland (1998)","Comedy|Drama|Romance",1998
162426,9.0,1,"Kurz und schmerzlos (1998)","Crime|Drama|Thriller",1998
124102,7.33,3,"Strangeland (1998)","Horror|Thriller",1998
118843,8.14,21,"Crna macka, beli macor (1998)","Comedy|Crime|Romance",1998
119891,5.71,7,"Phantoms (1998)","Horror|Sci-Fi|Thriller",1998
133363,8.2,5,"Los amantes del Círculo Polar (1998)","Drama|Mystery|Romance",1998
156587,7.0,1,"Hai shang hua (1998)","Drama",1998
139468,10.0,2,"Modulations (1998)","Documentary|Music",1998
120694,5.72,32,"Halloween H20: 20 Years Later (1998)","Horror|Thriller",1998
119053,3.0,3,"Almost Heroes (1998)","Adventure|Comedy|Western",1998
149151,8.5,2,"Still Crazy (1998)","Comedy|Drama|Music|Romance",1998
116804,8.5,2,"Krzysztof Kieslowski: I'm So-So... (1998)","Documentary|Biography",1998
178868,7.67,9,"Ringu (1998)","Horror|Mystery",1998
144120,6.91,22,"Bride of Chucky (1998)","Comedy|Horror",1998
138703,6.0,3,"Phantasm IV: Oblivion (1998)","Fantasy|Horror|Sci-Fi",1998
159693,7.5,2,"Razor Blade Smile (1998)","Horror",1998
120654,6.5,4,"Dirty Work (1998)","Comedy",1998
120647,6.62,47,"Deep Impact (1998)","Action|Drama|Romance|Sci-Fi|Thriller",1998
120382,8.56,379,"The Truman Show (1998)","Comedy|Drama|Sci-Fi",1998
133952,6.47,36,"The Siege (1998)","Action|Thriller",1998
139362,6.75,4,"High Art (1998)","Drama|Romance",1998
120670,7.0,1,"Firestorm (1998)","Thriller|Action",1998
138677,10.0,2,"Het ondergrondse orkest (1998)","Documentary|History|Music",1998
122143,3.0,2,"The Last Broadcast (1998)","Horror|Mystery",1998
125659,7.31,26,"Abre los ojos (1997)","Drama|Mystery|Romance|Sci-Fi|Thriller",1997
120478,7.0,1,"Star Kid (1997)","Adventure|Family|Sci-Fi",1997
119092,6.5,2,"Face (1997)","Crime|Drama|Thriller",1997
135007,8.0,4,"Tre uomini e una gamba (1997)","Comedy",1997
126344,10.0,1,"I Went Down (1997)","Action|Comedy|Crime",1997
145534,1.0,1,"Total Force (1997)","Sci-Fi",1997
120169,8.5,2,"Soul Food (1997)","Comedy|Drama",1997
131479,9.0,2,"Meitantei Conan: Tokei-jikake no matenrou (1997)","Animation|Adventure|Crime|Mystery",1997
119123,6.0,4,"Fire Down Below (1997)","Action|Drama|Thriller",1997
119484,7.0,3,"Kull the Conqueror (1997)","Fantasy|Action|Adventure",1997
142216,8.0,1,"Desadanam (1997)","Drama",1997
119326,7.5,2,"How to Be a Player (1997)","Comedy",1997
120373,7.0,1,"Trial and Error (1997)","Comedy|Romance",1997
119592,7.0,1,"Mad City (1997)","Crime|Drama|Thriller",1997
117217,5.0,1,"The Nurse (1997)","Drama|Horror|Thriller",1997
119080,8.8,5,"Eve's Bayou (1997)","Drama",1997
119165,6.5,2,"Full Tilt Boogie (1997)","Documentary",1997
118698,7.5,6,"Bent (1997)","Drama|History|Romance|War",1997
123948,6.83,6,"Cure (1997)","Crime|Horror|Mystery|Thriller",1997
2942796,3.0,1,"Don't Nag Me (1997)","Short|Comedy|Horror",1997
125209,8.5,2,"I Think I Do (1997)","Comedy|Romance",1997
119013,4.57,7,"Double Team (1997)","Action|Comedy|Sci-Fi|Thriller",1997
117056,7.75,4,"Ayneh (1997)","Drama",1997
119173,7.71,17,"G.I. Jane (1997)","Action|Drama|War",1997
144020,9.0,1,"Xiao Wu (1997)","Drama",1997
120347,7.08,49,"Tomorrow Never Dies (1997)","Action|Adventure|Thriller",1997
118749,8.22,134,"Boogie Nights (1997)","Drama",1997
119640,10.0,1,"McHale's Navy (1997)","Action|Comedy",1997
411302,7.78,9,"Doodlebug (1997)","Short|Fantasy|Mystery",1997
119008,7.85,224,"Donnie Brasco (1997)","Biography|Crime|Drama",1997
129992,3.0,1,"High Voltage (1997)","Action|Crime|Thriller",1997
117350,6.0,1,"Plump Fiction (1997)","Comedy|Crime",1997
119578,8.5,2,"Love! Valour! Compassion! (1997)","Comedy|Drama|Romance",1997
119567,6.75,102,"The Lost World: Jurassic Park (1997)","Action|Adventure|Sci-Fi",1997
120472,8.33,3,"Waco: The Rules of Engagement (1997)","Documentary|History",1997
119215,6.22,18,"Good Burger (1997)","Comedy|Family",1997
120490,7.5,2,"Welcome to Sarajevo (1997)","Drama|War",1997
134664,6.0,1,"Go do gaai bei (1997)","Action|Drama",1997
120520,9.0,4,"The Wings of the Dove (1997)","Drama|Romance",1997
120383,7.5,2,"Truth or Consequences, N.M. (1997)","Action|Crime|Drama|Romance|Thriller",1997
118819,6.92,13,"Carne trémula (1997)","Drama",1997
120265,8.14,44,"Ta'm e guilass (1997)","Drama",1997
119056,8.0,1,"Elisa antes del fin del mundo (1997)","Drama",1997
120532,6.0,1,"The Woodlanders (1997)","Drama|Romance",1997
115813,7.67,3,"Campfire Tales (1997)","Horror",1997
119832,6.5,2,"One Night Stand (1997)","Drama|Romance",1997
351080,7.0,1,"How They Get There (1997)","Short|Comedy",1997
119874,6.42,12,"The Peacemaker (1997)","Action|Thriller",1997
130200,3.0,1,"Public Housing (1997)","Documentary",1997
119107,10.0,1,"Fast, Cheap &amp; Out of Control (1997)","Documentary",1997
120536,10.0,1,"The Wrong Guy (1997)","Comedy|Thriller",1997
120056,10.0,2,"Die Salzmänner von Tibet (1997)","Documentary",1997
119780,10.0,1,"Niagara, Niagara (1997)","Drama|Romance",1997
122082,7.5,4,"Gadjo dilo (1997)","Comedy|Drama|Music|Romance",1997
120550,8.0,1,"Zeus and Roxanne (1997)","Adventure|Comedy|Family|Romance",1997
120036,7.5,4,"Rosewood (1997)","Action|Drama|History",1997
118607,7.64,28,"Amistad (1997)","Drama|History",1997
118768,9.0,1,"The Brave (1997)","Drama",1997
127505,5.0,1,"Des majorettes dans l'espace (1997)","Short",1997
119214,6.0,2,"Gone Fishin' (1997)","Comedy|Crime",1997
119994,7.0,5,"Red Corner (1997)","Crime|Drama|Thriller",1997
131409,7.25,4,"Geri's Game (1997)","Animation|Short|Family",1997
120376,8.0,1,"Trojan War (1997)","Comedy",1997
119558,6.52,21,"Lolita (1997)","Drama|Romance",1997
120257,7.0,1,"Swept from the Sea (1997)","Drama|Mystery|Romance",1997
120142,4.0,1,"The Sixth Man (1997)","Comedy|Drama|Fantasy|Romance|Sport",1997
158489,6.0,1,"Biteu (1997)","Action|Crime|Drama",1997
118702,6.0,1,"Best Men (1997)","Action|Comedy|Crime|Drama|Thriller",1997
120381,5.0,1,"True Heart (1997)","Adventure|Drama|Family",1997
119794,9.67,3,"Nirvana (1997)","Action|Drama|Sci-Fi|Thriller",1997
119630,8.0,2,"Masterminds (1997)","Action|Comedy|Thriller",1997
119844,1.0,1,"Ossos (1997)","Drama",1997
172711,4.5,2,"Chin Long Chuen Suet (1997)","Action|Drama",1997
118632,8.0,4,"The Apostle (1997)","Drama",1997
120512,7.5,2,"Wild America (1997)","Action|Adventure|Comedy|Family",1997
123328,8.0,1,"Xiang Gang zhi zao (1997)","Comedy|Crime|Drama|Romance",1997
117555,7.0,1,"Savrseni krug (1997)","Drama|War",1997
118976,7.0,1,"Didier (1997)","Comedy|Fantasy|Sport",1997
153301,6.0,1,"Troops (1997)","Short|Comedy|Sci-Fi",1997
119349,8.27,11,"The Ice Storm (1997)","Drama",1997
119217,8.58,488,"Good Will Hunting (1997)","Drama|Romance",1997
122648,8.0,1,"Ovosodo (1997)","Comedy|Drama",1997
119731,6.93,14,"Murder at 1600 (1997)","Action|Crime|Drama|Mystery|Thriller",1997
120177,5.95,22,"Spawn (1997)","Action|Horror",1997
119190,6.33,6,"George of the Jungle (1997)","Action|Adventure|Comedy|Family|Romance",1997
119468,6.72,25,"Kiss the Girls (1997)","Crime|Drama|Mystery|Thriller",1997
119937,5.25,4,"Prefontaine (1997)","Biography|Drama|Romance|Sport",1997
118531,7.67,6,"One Eight Seven (1997)","Drama|Thriller",1997
119428,7.0,1,"Judwaa (1997)","Action|Comedy|Drama|Romance",1997
117177,2.0,1,"Night Vision (1997)","Crime|Drama|Thriller",1997
119925,7.43,7,"The Postman (1997)","Action|Adventure|Drama|Sci-Fi",1997
119089,10.0,1,"Exil Shanghai (1997)","Documentary",1997
120014,7.0,1,"Rhyme &amp; Reason (1997)","Documentary|Music",1997
120120,7.0,1,"Shitsurakuen (1997)","Drama|Romance",1997
119581,10.0,1,"Loved (1997)","Drama|Thriller",1997
118523,5.0,1,"'Til There Was You (1997)","Romance|Comedy",1997
119723,10.0,1,"Mrs Dalloway (1997)","Drama|Romance",1997
120025,10.0,1,"Road to Nhill (1997)","Comedy",1997
119574,8.5,2,"Love and Death on Long Island (1997)","Comedy|Drama",1997
119668,6.82,11,"Midnight in the Garden of Good and Evil (1997)","Crime|Drama|Mystery|Thriller",1997
119436,5.0,1,"K (1997)","Crime|Thriller",1997
118689,6.85,26,"Bean (1997)","Adventure|Comedy|Family",1997
119642,6.0,1,"Mean Guns (1997)","Action|Crime|Thriller",1997
124185,10.0,1,"Under the Skin (1997)","Drama",1997
118842,7.31,36,"Chasing Amy (1997)","Comedy|Drama|Romance",1997
118804,8.33,3,"The Butcher Boy (1997)","Comedy|Drama",1997
120122,10.0,1,"Shooting Fish (1997)","Comedy|Crime|Romance",1997
120399,6.73,11,"U Turn (1997)","Crime|Drama|Thriller",1997
2408242,3.0,1,"The Darkening (1997)","Horror",1997
118745,6.0,1,"Bloodmoon (1997)","Action|Thriller",1997
119822,8.19,185,"As Good as It Gets (1997)","Comedy|Drama|Romance",1997
120479,7.0,1,"Warriors of Virtue (1997)","Action|Adventure|Fantasy",1997
118556,6.12,8,"Addicted to Love (1997)","Comedy|Romance",1997
119534,7.0,1,"Life During Wartime (1997)","Comedy",1997
118696,3.0,1,"Below Utopia (1997)","Drama|Thriller",1997
118895,5.0,1,"Le cousin (1997)","Drama|Thriller",1997
141986,7.0,1,"Wild Man Blues (1997)","Documentary|Music|Romance",1997
119896,6.5,10,"Picture Perfect (1997)","Comedy|Drama|Romance",1997
119052,10.0,1,"The Education of Little Tree (1997)","Drama",1997
118849,8.66,77,"Bacheha-Ye aseman (1997)","Drama|Family",1997
119859,7.0,1,"Paradise Road (1997)","Drama|History|War",1997
119951,6.6,5,"Private Parts (1997)","Biography|Comedy|Drama",1997
117433,5.0,1,"The Rage (1997)","Action|Thriller",1997
118901,10.0,1,"Critical Care (1997)","Comedy|Drama",1997
118615,6.05,20,"Anaconda (1997)","Action|Adventure|Horror|Thriller",1997
119210,6.0,7,"Switchback (1997)","Crime|Mystery|Thriller",1997
118767,8.22,9,"Brat (1997)","Crime|Drama|Romance",1997
119081,6.52,83,"Event Horizon (1997)","Horror|Sci-Fi|Thriller",1997
120176,7.25,4,"The Spanish Prisoner (1997)","Drama|Mystery|Thriller",1997
118691,6.0,2,"The Beautician and the Beast (1997)","Comedy|Romance",1997
119687,8.0,1,"Moe no suzaku (1997)","Drama",1997
118571,7.35,52,"Air Force One (1997)","Action|Drama|Thriller",1997
118750,5.0,4,"Booty Call (1997)","Comedy|Romance",1997
119372,2.0,1,"Inside Out (1997)","Short|Comedy",1997
119279,4.0,1,"Bleeders (1997)","Horror",1997
133170,9.0,1,"Rajio no jikan (1997)","Comedy",1997
120152,6.0,1,"Smilla's Sense of Snow (1997)","Action|Drama|Mystery|Sci-Fi|Thriller",1997
162211,10.0,1,"Breeders (1997)","Horror|Sci-Fi",1997
118980,10.0,1,"Digging to China (1997)","Drama",1997
119116,8.02,97,"The Fifth Element (1997)","Action|Adventure|Sci-Fi",1997
118548,7.7,20,"Absolute Power (1997)","Action|Crime|Drama|Thriller",1997
119164,7.62,37,"The Full Monty (1997)","Comedy|Drama",1997
119342,8.5,2,"Héroïnes (1997)","Drama|Music",1997
120389,7.75,4,"Turbo: A Power Rangers Movie (1997)","Action|Adventure|Family|Fantasy|Sci-Fi|Thriller",1997
118996,6.5,2,"Dobermann (1997)","Action|Crime|Thriller",1997
149601,8.5,6,"Agir roman (1997)","Crime|Drama|Romance",1997
120082,7.08,37,"Scream 2 (1997)","Horror|Mystery",1997
118771,6.84,31,"Breakdown (1997)","Action|Crime|Drama|Mystery|Thriller",1997
120107,4.0,1,"Shadow Conspiracy (1997)","Action|Thriller",1997
119709,5.0,3,"Most Wanted (1997)","Action|Thriller",1997
118780,10.0,1,"Broadway Damage (1997)","Comedy|Drama|Musical",1997
119229,7.87,30,"Grosse Pointe Blank (1997)","Action|Comedy|Crime|Romance|Thriller",1997
120102,7.31,52,"Seven Years in Tibet (1997)","Adventure|Biography|Drama|History|War",1997
119978,7.52,42,"The Rainmaker (1997)","Crime|Drama|Thriller",1997
118751,8.67,3,"Border (1997)","Action|Drama|History|War",1997
119906,7.5,2,"Playing God (1997)","Crime|Thriller|Drama",1997
119237,6.78,9,"Gummo (1997)","Comedy|Drama",1997
125763,5.0,1,"Ghetto (1997)","Documentary",1997
119502,8.0,1,"The Last Time I Committed Suicide (1997)","Biography|Drama",1997
119465,6.0,1,"Kiss Me, Guido (1997)","Comedy",1997
118883,6.6,35,"Conspiracy Theory (1997)","Action|Mystery|Thriller",1997
156887,8.37,60,"Pâfekuto burû (1997)","Animation|Horror|Mystery|Thriller",1997
119590,7.8,5,"Ma vie en rose (1997)","Drama",1997
120053,6.61,18,"The Saint (1997)","Action|Adventure|Romance|Sci-Fi|Thriller",1997
118762,4.0,1,"Boys Life 2 (1997)","Drama",1997
119535,7.29,7,"A Life Less Ordinary (1997)","Comedy|Crime|Fantasy|Romance",1997
119661,3.0,1,"Merchant of Death (1997)","Action|Drama",1997
117496,6.0,5,"Robinson Crusoe (1997)","Adventure|Drama",1997
118688,3.74,58,"Batman & Robin (1997)","Action|Sci-Fi",1997
124207,8.75,4,"Vor (1997)","Crime|Drama",1997
120275,4.0,1,"The Tango Lesson (1997)","Drama|Music|Romance",1997
119711,7.0,8,"Mat i syn (1997)","Drama",1997
119893,7.0,1,"Photographing Fairies (1997)","Drama|Fantasy|Mystery",1997
119114,7.77,13,"Fever Pitch (1997)","Comedy|Drama|Romance|Sport",1997
119698,8.16,146,"Mononoke-hime (1997)","Animation|Adventure|Fantasy",1997
119472,8.73,11,"Knockin' on Heaven's Door (1997)","Action|Crime|Comedy|Drama",1997
118788,8.0,1,"La buena estrella (1997)","Drama",1997
126838,8.0,1,"Chorok mulkogi (1997)","Drama",1997
118818,8.0,1,"Career Girls (1997)","Drama",1997
140914,8.0,1,"Cheob-sok (1997)","Romance",1997
120164,8.0,1,"Song jia huang chao (1997)","Drama|History|Romance",1997
119385,8.0,1,"Iruvar (1997)","Biography|Drama",1997
120539,4.0,1,"Year of the Horse (1997)","Documentary|Music",1997
120201,7.41,73,"Starship Troopers (1997)","Action|Adventure|Sci-Fi|Thriller",1997
120530,7.0,1,"Wong Fei Hung: Chi sai wik hung see (1997)","Action|Adventure|History|Western",1997
118583,6.15,74,"Alien: Resurrection (1997)","Action|Horror|Sci-Fi",1997
123970,6.0,1,"Lily and Jim (1997)","Animation|Comedy|Romance|Short",1997
120394,7.5,4,"Twin Town (1997)","Comedy|Drama",1997
118859,6.0,1,"City of Industry (1997)","Crime|Drama|Thriller",1997
118660,5.0,1,"Auzaar (1997)","Action|Drama|Musical|Thriller",1997
233422,7.0,2,"Chachi 420 (1997)","Comedy|Drama|Family|Romance",1997
144625,5.0,1,"Sudden Fury (1997)","Action|Drama",1997
130184,9.0,1,"Pervirella (1997)","Adventure|Comedy",1997
125522,9.0,1,"Sue (1997)","Drama",1997
129852,7.0,1,"The Creeps (1997)","Comedy|Fantasy|Horror|Sci-Fi",1997
124819,6.2,5,"Orgazmo (1997)","Comedy|Sci-Fi",1997
118840,3.67,3,"The Manson Family (1997)","Crime|Drama|History|Horror|Thriller",1997
118826,8.0,1,"The Castle (1997)","Comedy|Drama",1997
119527,7.0,2,"Deceiver (1997)","Crime|Drama|Mystery|Thriller",1997
118755,5.43,7,"The Borrowers (1997)","Adventure|Comedy|Family|Fantasy",1997
120094,8.64,11,"Selena (1997)","Biography|Drama|Music",1997
118887,7.25,44,"Cop Land (1997)","Crime|Drama|Thriller",1997
119848,8.0,1,"Out to Sea (1997)","Comedy|Romance",1997
118983,8.67,3,"Dil To Pagal Hai (1997)","Comedy|Drama|Musical|Romance",1997
119280,8.67,6,"Mrs Brown (1997)","Biography|Drama|History|Romance",1997
119115,6.71,7,"Fierce Creatures (1997)","Comedy",1997
115647,4.0,1,"Behind Enemy Lines (1997)","Action|Thriller",1997
120524,6.36,11,"Wishmaster (1997)","Fantasy|Horror",1997
118647,7.5,4,"The Assignment (1997)","Action|Crime|Thriller",1997
118734,4.0,1,"The Blackout (1997)","Drama|Mystery|Thriller",1997
119664,5.83,12,"Metro (1997)","Action|Comedy|Crime|Drama|Thriller",1997
118604,5.0,5,"An American Werewolf in Paris (1997)","Comedy|Fantasy|Horror|Thriller",1997
120032,7.21,14,"Romy and Michele's High School Reunion (1997)","Comedy",1997
118845,7.58,12,"Chun gwong cha sit (1997)","Drama|Romance",1997
120514,9.5,2,"Wilde (1997)","Biography|Drama|Romance",1997
120402,9.5,2,"Ulee's Gold (1997)","Drama",1997
116032,3.0,1,"Darkdrive (1997)","Action|Sci-Fi",1997
119361,7.33,3,"In the Company of Men (1997)","Comedy|Drama",1997
119809,10.0,1,"Nowhere (1997)","Comedy|Drama|Sci-Fi",1997
119375,8.0,2,"Insomnia (1997)","Crime|Mystery|Thriller",1997
118760,8.46,13,"The Boxer (1997)","Drama|Romance|Sport",1997
